|text|rt_count|tweet_datetime
5422|LET ME SPEAK TO THE AUTHORITIES.|0|Tue Feb 16 03:18:52 +0000 2016
5423|@exaggerated @bogiperson I have my fingers crossed for St. Louis someday. But not all hopes are reasonable.|0|Tue Feb 16 03:18:52 +0000 2016
5424|Pssssh what!? Niggas used to be Tf Tight with me playing Confident in the car all the time https://t.co/BclMP82Rfb|0|Tue Feb 16 03:18:52 +0000 2016
5425|@YB__IS: I been was suppose die but niggas aint bout        |1|Tue Feb 16 03:18:52 +0000 2016
5426|Plz don't hate on Meghan, she's great okay|0|Tue Feb 16 03:18:52 +0000 2016
5427|Since when is Meghan Trainor a new artist? Ok|1|Tue Feb 16 03:18:52 +0000 2016
5428|Are you fucking kidding me|0|Tue Feb 16 03:18:52 +0000 2016
5429|@ShitDisickSays: The 4 stages of a 9am lecture. https://t.co/JVcm7PjWK8|9|Tue Feb 16 03:18:52 +0000 2016
5430|44. you take pictures a lot ?|0|Tue Feb 16 03:18:52 +0000 2016
5431|@ayeedamian you delete your tweets so fast I can't even react|0|Tue Feb 16 03:18:52 +0000 2016
5432|Who the fuck gave Megan Trainor a grammy? No. Just... no.  #Grammys2016|0|Tue Feb 16 03:18:52 +0000 2016
5433|We could only watch channel newsasia on the TV when I had my enlisting lunch.     |0|Tue Feb 16 03:18:52 +0000 2016
5434|Megan Trainor is a new artist? Fetty wasn't up for that?|0|Tue Feb 16 03:18:52 +0000 2016
5435|Cancel the grammys|0|Tue Feb 16 03:18:52 +0000 2016
5436|You guys killed it! Amazing performance. @justinbieber @Skrillex @diplo|0|Tue Feb 16 03:18:52 +0000 2016
5437|       for a tbh (train rides are boring)|0|Tue Feb 16 03:18:52 +0000 2016
5438|@szymon131: @MELISSAMARIE good morning beautiful               |1|Tue Feb 16 03:18:52 +0000 2016
5439|@hannahr0lfe: I've tried convincing my parents to move across the country a solid 828474 times because wb sucks ass|3|Tue Feb 16 03:18:52 +0000 2016
5440|@mercedes__KENZ: perfect purple sunset today #10ve https://t.co/zGXW2GJhad|1|Tue Feb 16 03:18:52 +0000 2016
5441|Damn I was sure @ToriKelly had that|0|Tue Feb 16 03:18:52 +0000 2016
5442|One small step for plus size singers. #GRAMMYs|0|Tue Feb 16 03:18:52 +0000 2016
5443|@ferrrnaanda: I like this filter https://t.co/RXnizi7vIo|2|Tue Feb 16 03:18:52 +0000 2016
5444|@PMadyson: God damn Justin is so fine             |2|Tue Feb 16 03:18:52 +0000 2016
5445|@arielleland: Here to brag about my friend, Justyn Shippelt, in #Deadpool.   He made the Jimmy Fallon clip. Check it out: https://t.co/j   |1|Tue Feb 16 03:18:52 +0000 2016
5446|@Jackson_Sebetto @DylMoweryyyyyyy lol I can't even help myself|0|Tue Feb 16 03:18:52 +0000 2016
5447|I wish      https://t.co/00JYWYtzde|0|Tue Feb 16 03:18:52 +0000 2016
5448|What does she even sing about I'm confused?|0|Tue Feb 16 03:18:52 +0000 2016
5449|#SCPrimary Jeb Bush Got $1.3M Job At Lehman After Florida Shifted Pension Cash To Bank https://t.co/GIMhVFUyXw https://t.co/SiGOi3tnbU|0|Tue Feb 16 03:18:52 +0000 2016
5450|@EmittGomez: The highlight of my whole day.                              https://t.co/qI6pfjYlan|1|Tue Feb 16 03:18:52 +0000 2016
5451|@Dani_Knope: Happy black history month!         https://t.co/ULwyZmcfzJ|2|Tue Feb 16 03:18:52 +0000 2016
5452|@chilltweetss me when your dog comes near me @kling2485     |0|Tue Feb 16 03:18:52 +0000 2016
5453|Hate him all you want, but Lucas is the only (healthy) 5 on this team. Working hard in Big 12 play.|0|Tue Feb 16 03:18:52 +0000 2016
5454|@xxrunnerisaiah: i have bieber fever|3|Tue Feb 16 03:18:52 +0000 2016
5455|I CAN   T BELIEVE MEGHAN TRAINOR HAS A GRAMMY BUT CARLY RAE JEPSEN DOESN   T|0|Tue Feb 16 03:18:52 +0000 2016
5456|@_meliaaa: There's a very likely chance that I will die at the Justin Bieber concert from pure happiness and love|2|Tue Feb 16 03:18:52 +0000 2016
5457|Wait. She beat Tori? HOW?|0|Tue Feb 16 03:18:52 +0000 2016
5458|I'm really shitty... Give that man his Grammy !|0|Tue Feb 16 03:18:52 +0000 2016
5459|ARE YOU KIDDING ME??!?? https://t.co/qeh4bN77bB|0|Tue Feb 16 03:18:52 +0000 2016
5460|It's a chance gonna move Gonna fuck up your ego Silly boy gonna make you cry     https://t.co/UypVC76HMt|0|Tue Feb 16 03:18:52 +0000 2016
5461|@ashyycee lol I got it on like Thursday so it's still like super new|0|Tue Feb 16 03:18:52 +0000 2016
5462|WHY THE FUCK DOES MY MUSIC STOP PLAYING EVERY TIME I COME TO TWITTER|0|Tue Feb 16 03:18:52 +0000 2016
5463|Indifferent about Bieber, but anyone who hits the dab while performing at the Grammys goes up in my book.|0|Tue Feb 16 03:18:52 +0000 2016
5464|@solacekas I'm upset! Lol|0|Tue Feb 16 03:18:52 +0000 2016
5465|S'CUSE ME?! #GRAMMYs https://t.co/vmUjeXyzyb|1|Tue Feb 16 03:18:52 +0000 2016
5466|@CeireM_: Can't wait to see him|3|Tue Feb 16 03:18:52 +0000 2016
5467|@danisnotonfire what's the most exciting thing you've done on holiday so far?|0|Tue Feb 16 03:18:52 +0000 2016
5468|She said penetrated and I squirreled.|0|Tue Feb 16 03:18:52 +0000 2016
5469|@soonerspride85: @OnPirateSat I'm a OU class of 2000, but my # was 85|1|Tue Feb 16 03:18:52 +0000 2016
5470|Oh no khalani is a poppin new artist     |0|Tue Feb 16 03:18:52 +0000 2016
5471|@jmseabrook clearly a former metal head|0|Tue Feb 16 03:18:52 +0000 2016
5472|danny devito lookin ass get off the stage and give it to tori|0|Tue Feb 16 03:18:52 +0000 2016
5473|@vampiresweeknd: Tori should of won that Grammy goodbye|2|Tue Feb 16 03:18:52 +0000 2016
5474|@ecalert: I70 at EB MM 176 is now open.       For additional road information see https://t.co/tTB5v0sj6a or call 511|3|Tue Feb 16 03:18:52 +0000 2016
5475|Wow good for Meghan Trainor!|0|Tue Feb 16 03:18:52 +0000 2016
5476|I added a video to a @YouTube playlist https://t.co/GGdghjfbkf [Dubstep] - Protostar &amp; MakO - No Fire (feat. Rachel Hirons)|0|Tue Feb 16 03:18:52 +0000 2016
5477|@LoganLaurice: Ok @justinbieber @diplo @Skrillex got me jumpin around the living room. #Grammys2016|9|Tue Feb 16 03:18:52 +0000 2016
5478|WHAT THE FUCK?|0|Tue Feb 16 03:18:52 +0000 2016
5479|It's just you expressing your ignorance.|0|Tue Feb 16 03:18:52 +0000 2016
5480|@justinbieber I am so proud of you baby|0|Tue Feb 16 03:18:52 +0000 2016
5481|@HunterColleran glad you came! Sorry committee took so long, actually just finished|0|Tue Feb 16 03:18:52 +0000 2016
5482|@1_brae: @__mayajade happy birthday     |1|Tue Feb 16 03:18:52 +0000 2016
5483|"New artwork for sale! - ""s.8.2"" - https://t.co/esgtLfkcaM @fineartamerica https://t.co/alMbrrOLrr"|0|Tue Feb 16 03:18:52 +0000 2016
5484|I CANT WATCH THIS ANYMORE|0|Tue Feb 16 03:18:52 +0000 2016
5485|@Alexissanane: @roseystonee yes! &amp; SMH     |1|Tue Feb 16 03:18:52 +0000 2016
5486|I knew @Meghan_Trainor was gonna get the Best New Artist win. I had never heard of anyone else but Tori Kelly.|0|Tue Feb 16 03:18:52 +0000 2016
5487|"@ragub6: @vivekagnihotri @vasudevtantry ..Before Radia said Otherwise and began dictation. BTW you ar so good in taking notes ""What shud   "|1|Tue Feb 16 03:18:52 +0000 2016
5488|@TaraHill5 I think Not,Fox is in the tank for the establishment weasels like your buddies over at Cnn &amp; Msnbc.No difference other than R &amp; D|0|Tue Feb 16 03:18:52 +0000 2016
5489|@nicxbey: I pray Tori wins. She   s so deserving.|1|Tue Feb 16 03:18:52 +0000 2016
5490|I'm so grossed out. Fuck you @Meghan_Trainor|0|Tue Feb 16 03:18:52 +0000 2016
5491|WHY THE HECK DID MEGAN TRAINOR GET THAT GRAMMY OVER TORI KELLY IM SO PISSED OFF WHAT WHY WHAT|0|Tue Feb 16 03:18:52 +0000 2016
5492|#Job #Pleasanton Articles &amp; Blogs: Ghost writing for wordpress site with image (Pleasanton) - Outsourc... https://t.co/M1iIuCs42O|0|Tue Feb 16 03:18:52 +0000 2016
5493|Beibs finally won a Grammy?!|0|Tue Feb 16 03:18:52 +0000 2016
5494|"them. ""Henry is going to be fine,"" he explained cooly. ""He's going to have to take it easy for a couple weeks. He maintained a major"|0|Tue Feb 16 03:18:52 +0000 2016
5495|um since when is meghan trainer a new artist?|0|Tue Feb 16 03:18:52 +0000 2016
5496|@CrystalCries: Grammys canceled|2|Tue Feb 16 03:18:52 +0000 2016
5497|@caamidaavis I'm gonna ask him to marry me|0|Tue Feb 16 03:18:52 +0000 2016
5498|Swimming pool you surfing on it.|0|Tue Feb 16 03:18:52 +0000 2016
5499|are you kidding me|0|Tue Feb 16 03:18:52 +0000 2016
5500|@accesshollywood: .@justinbieber deserves another award just for his dancing. #GRAMMYs https://t.co/ZlaRLjSANT|5|Tue Feb 16 03:18:52 +0000 2016
5501|The birthday girl with the birthday cake and baby Bella.                  @    https://t.co/TrjqArN2UP|0|Tue Feb 16 03:18:52 +0000 2016
5502|@clarissalerman: why the fuck is Meghan train or nominated for best new artist that bitch has been around for far too long|1|Tue Feb 16 03:18:52 +0000 2016
5503|I have a rising follower graph! 1 more follower in the past week. Get your stats right here https://t.co/dLBsXdT3yk|0|Tue Feb 16 03:18:52 +0000 2016
5504|Congrats @Meghan_Trainor! The Mix Beach House mojo comes through again! https://t.co/LvSsc8UYcw|0|Tue Feb 16 03:18:52 +0000 2016
5505|aw she's crying|0|Tue Feb 16 03:18:52 +0000 2016
5506|She deserves it! Congrats Meghan|0|Tue Feb 16 03:18:52 +0000 2016
5507|@GeekTalk51 I wonder if there's some reason other than loyalty why she can't go home without him? #Lucifer|0|Tue Feb 16 03:18:52 +0000 2016
5508|February 15, 2016 at 10:03PM https://t.co/K5FlxaOq4R|0|Tue Feb 16 03:18:52 +0000 2016
5509|@scumpapi: LMFAOOOOO https://t.co/wvFKWz03Me|7|Tue Feb 16 03:18:52 +0000 2016
5510|So excited to see Sam hunt with my girls!!! Couldn't of asked for better best friends      @ChloeRoye @Neahannpalmer|0|Tue Feb 16 03:18:52 +0000 2016
5511|Don't have the time you need on Twitter to find what you are looking for? Use @RoundTeam to search &amp; share for you. https://t.co/pNik5RgvNl|0|Tue Feb 16 03:18:52 +0000 2016
5512|@Pawksy: @FaZeBlaziken how's it Lucas.|1|Tue Feb 16 03:18:52 +0000 2016
5513|Tori Kelly had that but they gave it to No Lip Trainor. K.|0|Tue Feb 16 03:18:52 +0000 2016
5514|"@SurvivinThcDead ""What's going on!?!"" She yelled, running towards Amber seeing a walker, drawing her knife stabbing it in the head."|0|Tue Feb 16 03:18:52 +0000 2016
5515|"HAHAHA WHEN THEY SAID MEGHANS NAME MY MOM SAID ""YOU GOTTA BE KIDDING ME, NO"""|0|Tue Feb 16 03:18:52 +0000 2016
5516|@slapmelaurinah: Zendaya the mullet ain't comin back sis|1|Tue Feb 16 03:18:52 +0000 2016
5517|@Russell2Gunz: Do y'all believe in LOVE at first sight ?|2|Tue Feb 16 03:18:52 +0000 2016
5518|@DavisMajora @justinbieber OK SAME. I'm crying so hard|0|Tue Feb 16 03:18:52 +0000 2016
5519|I CANT WAIT TO SEE JUSTIN IN CONCERT OMGM YES|0|Tue Feb 16 03:18:52 +0000 2016
5520|I get happy just seeing Courtney Barnett sitting in the crowd at the #GRAMMYs. That's enough for me.|1|Tue Feb 16 03:18:52 +0000 2016
5521|@phillygodfather: Who is @BuryRightNumber https://t.co/V3WZ716q1e|1|Tue Feb 16 03:18:52 +0000 2016
5522|I be with the ganggggg.|0|Tue Feb 16 03:18:52 +0000 2016
5523|I wanna be on the same bus as Dorian tmrw         |0|Tue Feb 16 03:18:52 +0000 2016
5524|ALL THE PEOPLE I WANTED WIN ARE WINNING TONIGHT THIS IS MAGICAL|0|Tue Feb 16 03:18:52 +0000 2016
5525|@Becca_Lovatic1: @ddlovato #demiyourourlifeto YOU SLAYED IM IN TEARS YOUR INCREDIBLE IM SO PROUD OF YOU|1|Tue Feb 16 03:18:52 +0000 2016
5526|@DJ_USPA WOWOOWOWOWWWW TOLD YOU AND LIKE WHY DID SHE WIN HER ALBUM WAS JUST COMMON WHITE GIRL CRAP YANNO LIKE GIVE IT TO TORI KELLY|0|Tue Feb 16 03:18:52 +0000 2016
5527|Sad she won looking like this :/ #GRAMMYs|0|Tue Feb 16 03:18:52 +0000 2016
5528|@ITSJAGPAWPIMPIN: @taysvpreme u got me...    |1|Tue Feb 16 03:18:52 +0000 2016
5529|@GillianF_Music: Over tori??????????????????????????????????????????????????????|1|Tue Feb 16 03:18:52 +0000 2016
5530|Now sing your speech live     |0|Tue Feb 16 03:18:52 +0000 2016
5531|@LullFredo_: @prettyygleeshh o word?          lemme talk 2 aunt angie abt dat|1|Tue Feb 16 03:18:52 +0000 2016
5532|WIN The Ultimate Macbook Air (Valued at A$2,729.00) https://t.co/XbZeO8gPPh via @ramcitymemory|0|Tue Feb 16 03:18:52 +0000 2016
5533|I hate her die|0|Tue Feb 16 03:18:52 +0000 2016
5534|@FoxNews @KarlRove You son of a bitch. Get the eff out of this country you and #DickCheney are pathetic bastards  #9/11 #BUSHTOBLAME #idiots|0|Tue Feb 16 03:18:52 +0000 2016
5535|All I want to do is go home, curl up in the fetal position and watch Adele's #GRAMMYs performance.|0|Tue Feb 16 03:18:52 +0000 2016
5536|@SynergyGotham i just joined this|0|Tue Feb 16 03:18:52 +0000 2016
5537|@BakerSpacebarV5 @SonaBoner I'm in champ select : /|0|Tue Feb 16 03:18:52 +0000 2016
5538|@kendallsfunfair: TORI SHOULD'VE WON|1|Tue Feb 16 03:18:52 +0000 2016
5539|TBH I'm excited for this build     |0|Tue Feb 16 03:18:52 +0000 2016
5540|I'm so pissed|0|Tue Feb 16 03:18:52 +0000 2016
5541|@poetic_mezmur I was just waiting for your tweet     |0|Tue Feb 16 03:18:52 +0000 2016
5542|I GIVE UP ON THE MUSIC INDUSTRY|0|Tue Feb 16 03:18:52 +0000 2016
5543|@makenna_haight I thot it was|0|Tue Feb 16 03:18:52 +0000 2016
5544|@gemni888 that should be the main event I'll be front row if it is 10,000 for that no problem|0|Tue Feb 16 03:18:52 +0000 2016
5545|@daringbuteras: COME ON TORI!!!|1|Tue Feb 16 03:18:52 +0000 2016
5546|But she's not even a new artist...|0|Tue Feb 16 03:18:52 +0000 2016
5547|I am (not) sorry but Adele is singing so unhealthily and strained throughout the majority of the end of that song #Grammys|0|Tue Feb 16 03:18:52 +0000 2016
5548|I hope either Tori or James wins|0|Tue Feb 16 03:18:52 +0000 2016
5549|I'M SO MAD RIGHT NOW|0|Tue Feb 16 03:18:52 +0000 2016
5550|Thanks! I think @KTVBSportsGuy has another big name to announce for tomorrow's show soon as well... https://t.co/BgLKkVXyFq|0|Tue Feb 16 03:18:52 +0000 2016
5551|I'm just like super proud of @justinbieber. His life could have gone a lot of different directions. Happy to see him back on stage     |0|Tue Feb 16 03:18:52 +0000 2016
5552|@ToriKelly_Fans: OH HECK NO !!!!!!!!!                 |1|Tue Feb 16 03:18:52 +0000 2016
5553|@Berti_and_Ernie: Agitated Ernie. Look how he has raised his hackles!  #dog #dogslife https://t.co/AD5u9YIxBY|3|Tue Feb 16 03:18:52 +0000 2016
5554|Fuck you cryne fuh. Bye.|0|Tue Feb 16 03:18:52 +0000 2016
5555|@BDUTT wth the he'll..u r comparing virat with afzal.It's like comparing u with Mary Kom..Don't radicalize..|0|Tue Feb 16 03:19:41 +0000 2016
5556|@juliagibsonn tank u|0|Tue Feb 16 03:19:41 +0000 2016
5557|@PharaohJas: Tracee Ellis. https://t.co/j5cJn1shLc|6|Tue Feb 16 03:19:41 +0000 2016
5558|Totally agree they need to wake up and it takes Trump to make them  https://t.co/h4xWKb5FjW|0|Tue Feb 16 03:19:41 +0000 2016
5559|@cryptik_romeo I know you don't believe it, but you did a great job, even with the technical difficulties|0|Tue Feb 16 03:19:41 +0000 2016
5560|@TIME what were you watching?|0|Tue Feb 16 03:19:41 +0000 2016
5561|I'm struggling to add my twitter feed to my @weebly site. Copied code, embedded, but right side cut off (about halfway through date). Help?|0|Tue Feb 16 03:19:41 +0000 2016
5562|@brickzquad: 5h will be NEVER get attention from epic again|7|Tue Feb 16 03:19:41 +0000 2016
5563|@t_crat1123 Yes you are, otherwise you wouldn't of said that|0|Tue Feb 16 03:19:41 +0000 2016
5564|Jack U    |0|Tue Feb 16 03:19:41 +0000 2016
5565|@chaffylemon school bro      I ain't ever done that before|0|Tue Feb 16 03:19:41 +0000 2016
5566|OH MY SWEET @Meghan_Trainor  YOU PRECIOUS LOVE, CONGRATS. You made me cry          #GRAMMYs|0|Tue Feb 16 03:19:41 +0000 2016
5567|@foundedcameron @http_versatile uh bitch remember why we was laughing on the bus that day                     |0|Tue Feb 16 03:19:41 +0000 2016
5568|did Meghan Trainor seriously just win a Grammy     |0|Tue Feb 16 03:19:41 +0000 2016
5569|@juliaelise97: if you know that your boyfriend continuously cheats on you and you stay with him you're a special kind of stupid|7|Tue Feb 16 03:19:41 +0000 2016
5570|@Here4kingbizzle: JUSTIN KILLED ITTTT. THAT WAS THE BEST PERFORMANCE EVERRRR!!!|5|Tue Feb 16 03:19:41 +0000 2016
5571|@sxckluke: JUSTIN KING LA ROMPEEEEEEEE|4|Tue Feb 16 03:19:41 +0000 2016
5572|Then it turns out, I never really liked you. Just the idea of you.|0|Tue Feb 16 03:19:41 +0000 2016
5573|I'm so fuckin|1|Tue Feb 16 03:19:41 +0000 2016
5574|I'm probably late to this, but when did Sam Smith turn into Elijah Wood? #Grammys2016|0|Tue Feb 16 03:19:41 +0000 2016
5575|@ftw_gamers  SHADE would be a great name. Ryder would be a good one. Jayden would be good. Rydescho (Ry-de-show)  would be awesome lol. Yeah|0|Tue Feb 16 03:19:41 +0000 2016
5576|Add me https://t.co/vUxvTkbhga|0|Tue Feb 16 03:19:41 +0000 2016
5577|No Minor Matter: Violation of the Rights of Palestinian Minors Arrested by Israel on Suspicion of S..  https://t.co/RosAeuNFio|0|Tue Feb 16 03:19:41 +0000 2016
5578|@brigittelewis98: Idk idk https://t.co/sOPqC8cpe1|1|Tue Feb 16 03:19:41 +0000 2016
5579|bad lil jawn, she was perfect     |0|Tue Feb 16 03:19:41 +0000 2016
5580|Welp that was entertaining, see you all next time! #RTPodcast|0|Tue Feb 16 03:19:41 +0000 2016
5581|JaDineHitler: #OTWOLTheBitterSweetReunion #OTWOLTheBitterSweetReunion rt doc_rhina14: #OTWOLTheBitterSweetReunion FUCK #OTWOLTheBitterSweet   |0|Tue Feb 16 03:19:41 +0000 2016
5582|@Lexi_g34: We have our first play off game tomorrow at 6:30 @ Grand Prairie against SGP!!!              we need everyone to come https://t.co/khO   |3|Tue Feb 16 03:19:41 +0000 2016
5583|WHAT THE FUCK LITERALLY THE GRAMMYS ARE SHIT!!!|0|Tue Feb 16 03:19:41 +0000 2016
5584|@jtthenutt: Fan Bracket  #JTBracketeology #UNIFight  (6) @UniPantherFan vs @DustinDeery (11)|1|Tue Feb 16 03:19:41 +0000 2016
5585|Lehigh wins 5th in a row 64-59 over Holy Cross https://t.co/fmgXSMbRyB|0|Tue Feb 16 03:19:41 +0000 2016
5586|@Naturally_TSC: OMG what's this man's snapchat name!?!?!?  https://t.co/bIceteWykN|1|Tue Feb 16 03:19:41 +0000 2016
5587|Why the fuck didn't James win??????????|0|Tue Feb 16 03:19:41 +0000 2016
5588|@RealJoePham you too Joe     |0|Tue Feb 16 03:19:41 +0000 2016
5589|@skysynthesized: Courtney Courtney Courtney|1|Tue Feb 16 03:19:41 +0000 2016
5590|Prayers for my 4th grade teachers family needed        |0|Tue Feb 16 03:19:41 +0000 2016
5591|but- i can't sleep here jais-  cri|0|Tue Feb 16 03:19:41 +0000 2016
5592|this is a joke right|0|Tue Feb 16 03:19:41 +0000 2016
5593|@scaritan: Hello to those who misses ZEUSKODAWN dancing together! @dawnchangoffcl @iamzeuscollins @itsShowtimena @direklauren https://t.   |1|Tue Feb 16 03:19:41 +0000 2016
5594|@kennediharriss: I changed the channel|1|Tue Feb 16 03:19:41 +0000 2016
5595|"dont say ""im waiting for him to change his hoeish ways"" make me cha"|0|Tue Feb 16 03:19:41 +0000 2016
5596|@_heyyerin it's cause I do love you      best friends for life|0|Tue Feb 16 03:19:41 +0000 2016
5597|@YOUTHSlDES: WHAT THE FUCK SH DOESNT EVEN DESERVE IT JSESU|2|Tue Feb 16 03:19:41 +0000 2016
5598|Don't cry you earned that shit!|0|Tue Feb 16 03:19:41 +0000 2016
5599|Get Weather Updates from The Weather Channel. 22:19:41|0|Tue Feb 16 03:19:41 +0000 2016
